mbid,artist_lastfm,country_lastfm,listeners_lastfm,scrobbles_lastfm
352310d0-3261-48cf-a211-4f50f6fd5b2b,Chiquetete,,9291,43126
533aaba8-82a2-451b-a99b-a24392696543,Chris Cagle,United States,364139,2545375
faabeed5-3dd0-4be5-aec5-e6486e68db2f,Cody Johnson,,13321,182662
109958eb-a335-4c5e-907e-597ff4c6af46,Creedence Clearwater Revival,United States,2362780,59206227
32cfbaf8-87aa-466b-9c1a-331ad9075ea2,Daniel Powter,Canada,818831,6764854
2ed45dd0-6a96-4459-af32-bc74e7a7f387,Das EFX,United States,236973,2111869
5e6c760b-42e0-4df4-a221-0269355da00a,Dean Martin,Italy; United States,1271988,15877991
3391c453-9ff3-4b80-b756-f4cb2f2edbb8,Delinquent Habits,Mexico; Spain; United States,140634,1667153
1c4ac6de-3520-4651-ae5b-e06896a11abd,Dennis Edwards,United States,57343,199840
88775bfe-4bf2-4ef7-a3a4-0ed769d621bb,Devo,United States,768284,13981667
75df1c98-2075-494f-9612-b87513f0e50c,Dirty Vegas,United Kingdom,343179,2591347
013c8e5b-d72a-4cd3-8dee-6c64d6125823,Edvard Grieg,Norway,735936,7077055
b1768592-294e-4e15-a892-eb8837dec3e4,Elvin Bishop,United States,188805,1035680
a16e47f5-aa54-47fe-87e4-bb8af91a9fdd,Ennio Morricone,Italy,1115312,26054543
269f77c0-c15d-4349-869b-8a0c77e068dc,Evie Sands,United States,18807,100110
094825f4-824e-4ab9-9739-75b3d2328509,FaltyDL,United Kingdom; United States,148305,2251996
9011971a-df29-4b57-8889-2e5e9a645cbe,Flyleaf,United States,1004968,30550332
d2a79d20-1304-47fd-a998-b4fe1ec78373,Françoise Hardy,France,435013,9062344
828b1208-2ce4-40c1-b659-11d7f540748c,Gene Pitney,Poland; United States,158782,989774
3e46f4da-eee2-455f-bb72-9ca83887e9e4,Georges Delerue,France; Italy,93277,723356
9363bf34-2bc4-471e-b6c9-9e8aac379551,Gerald Levert,United States,119793,662363
70053535-a3ae-4aad-a6cd-68c55085b843,Gonzalo Rubalcaba,Cuba,50074,308759
c878d72d-cccb-4cdf-9626-3e41ee284894,Grayson Hugh,United States,3660,22864
a580aa0d-b1bb-4e5a-9591-de832ed3ac1b,Greyboy,United States,63267,528811
d185d986-ee96-4fd3-bd61-8c848a4765b6,Horace Silver,United States,331595,2660931
22b66dc2-f5b5-4c03-a4ca-083321bf8b6b,Howard McGhee,,8652,48047
a2361c7d-ddb6-41c1-a9a0-be09fbbb8d21,Isaac Hayes,United States,679423,5100741
b7d10263-b437-4aad-9fb7-d5dd6d969f3d,Jane Child,Canada,22972,146032
14a4bc78-1c2d-4ca7-8d1b-9b58076a2a17,Jeff Beck,United Kingdom,608824,7581322
6ed40778-8d03-4a5c-ad35-93cf814627c9,Jessie Ware,United Kingdom,560760,14231268
a3c540bf-1f8f-423a-b25f-de0ce54cba69,Joan Baptista Humet,Spain,2038,11077
b0122194-c49a-46a1-ade7-84d1d76bd8e9,John Lee Hooker,United States,801774,10553416
6a60adeb-c68a-4efd-b16f-04da75a866a5,Jonny Lang,United States,231238,2516602
7716ddac-2f24-44fa-81b1-bfa920811445,José Carreras,Italy; Spain,101954,541041
7473425a-05ff-41d2-b375-9b213b8bbde8,Katharine McPhee,United States,314603,3631856
5dca4d22-d6c8-4e70-8ca1-4543e43353c7,Kenny Chesney,United States,840917,11641283
ad0ecd8b-805e-406e-82cb-5b00c3a3a29e,Kid Rock,United States,726737,8802629
354b5430-9556-4491-9af0-64986fd6a577,Kolohe Kai,,15879,164700
4939695e-1f38-496f-978f-4ebf9ef13e9d,Kool Keith,United States,103387,1613805
53ec564b-6524-4090-b70f-32c8cb0e3f92,Laura Enea,,1279,3691
0a6b2b82-5161-4c98-a952-5fd4fb46ce8b,Leapy Lee,United Kingdom,10073,30591
c3e8287b-923e-4bb6-902c-c577134e1316,Lenny Welch,Jersey; United States,12395,43498
dc6f8c1f-626b-42b0-9115-7e66ae4cecd6,Living Colour,United States,346388,3994191
e769c3dd-a370-475d-9c70-dd30922e93ff,Los Llayras,Mexico,7986,43772
3ddc1fe4-0abb-4af0-9392-e36720386842,Loudon Wainwright III,United States,205485,2410219
9d1ebcfe-4c15-4d18-95d3-d919898638a1,Lou Reed,United States,1528338,28321561
79e92ede-a055-4736-916c-5f0c771f5922,Mac Davis,United States,36633,188087
471e21ab-7a14-4190-a9d2-f95197616df4,Matthew Wilder,United States,152106,775068
2f625459-d284-4e00-a3e8-3906b589a9b3,Michael Praetorius,Germany,33693,217190
d8233db9-33fa-469c-9e46-dd1f38d09766,Michel Redolfi,France,17344,97448
a6051eae-9898-4f89-af9f-f9f86d0c24ec,Mike Moran,,2182,11041
f9b57146-c5ce-41ad-adfb-ee904a4f7b19,Misery Index,United States,83614,3687215
55d648e3-60d0-4fce-851d-cf6fb1c4e398,Mis-Teeq,United Kingdom,179171,941363
f86f1f07-d182-45ce-ae93-ef610880ca72,Muddy Waters,United States,803038,11459992
75167b8b-44e4-407b-9d35-effe87b223cf,Neil Young,Canada; United States,1754984,63728946
d5f54887-117b-42a1-9aee-8780b84ebaba,Noel Gallagher's High Flying Birds,United Kingdom,374964,12352179
ac803aef-e8f9-401f-bcd1-d255ab8d4df8,Nonchalant,,5193,30010
67404ef7-0377-4377-b21b-48a06ecfb63e,OVERWERK,Canada,128414,2434339
369abceb-289d-4a4f-b807-801f16fb8663,Ramshackle Glory,United States,31229,1010993
b8c05199-8adb-4319-b40d-0ed426b8cedb,Ranjit Mani,,678,2794
2865730a-5757-4005-875e-84d6274cb1c0,Revolting Cocks,United States,113931,1541828
606bf117-494f-4864-891f-09d63ff6aa4b,Rise Against,United States,2030682,142609488
56d7c456-3ffb-4384-89bf-b0024c2d9d55,Roy Drusky,United States,7645,38649
96cd1247-9921-4ee8-8def-87a768adea52,Rusty Wier,,966,5805
8eda7bd6-3f4b-4dbe-868d-1344159f139e,Sadhana Sargam,India,8138,69919
973cf13a-7a01-4ee6-ba6f-ea032c3b3317,Shamall,Germany,14576,236042
238e6ecd-dfad-4364-8b7c-cad1675fe03a,Slick Shoes,United States,88056,1114686
ee1bfbfd-1c2c-46fc-b982-8622f1237c53,Steve Azar,United States,39500,177930
19684481-05d4-4f73-ade6-a386853c0b20,Tab Benoit,United States,75669,677487
08b2c88f-6c13-419b-a4f5-182cc3738e49,Tavares,United States,208506,1000035
9b560b25-bc89-4394-b703-0ac3cd814bed,The Artistics,,5778,90745
1a3c6e99-8dad-4302-805b-fb373ff2d5f4,The Babys,Japan,62299,459426
fcb79f1a-d3a9-41fe-9cd7-d16537907337,The Crusaders,,125137,1011356
1f43d76f-8edf-44f6-aaf1-b65f05ad9402,The Flaming Lips,,1722990,53156523
ff3e88b3-7354-4f30-967c-1a61ebc8c642,The La's,United Kingdom,560672,4620020
b95a3a1d-7bba-403e-b106-5435c04acd91,The Pixies Three,,3167,17685
6246c9e8-043e-4434-828c-18973fd4af6c,The Strangeloves,,47863,189136
ca9b9b7b-5fd8-4760-91cb-9d6d1db245bd,The Wiseguys,,108394,796130
8007ebe6-2b9c-4b6b-aed8-e9562e822d96,Tricky Tee,,1058,2511
e9e9bd5f-b003-4465-99d5-438662645200,Troop 41,,23925,91993
b2152f2d-c2c6-46fa-b3cf-44055c2c86af,Tropkillaz,Brazil,109201,1460968
1f04b3bf-61cb-4dbd-a35d-139fc0c76f2e,TroyBoi,,64603,492085
20e903b8-4b5f-414a-a467-dd6e46933d3e,Udo Jürgens,Austria; Germany,117227,1155149
744b52c8-509b-4451-abfd-a17d18d4bd1d,Vince Guaraldi Trio,,521845,7003844
fd32fe8c-2592-44de-84c8-daf40a4e017a,Wande Coal,Nigeria,13267,115127
2e5fa0a4-55fb-4781-aae1-59522e677981,Wun Two,,102376,1552441
c16f228a-db6a-4f09-a758-b6ced7b1cc54,Youngstown,United States,10262,54182
d6285d95-8ee1-4de2-8ceb-ff90098ab1d1,Yuksek,France,305570,3612833
0686757a-4523-4553-91a5-8510d0287a2b,Adão Negro,Brazil,11930,130188
817c68f4-e110-4529-82fa-aec902e9768f,Alan Menken,United States,323425,5986189
e6bf38dd-d18f-477d-80e5-74b8bf8d98ef,Aldo Nova,Canada,65445,449819
e56a7641-f03e-43b9-b91b-052e2321653b,Andre Williams,United States,41012,357653
0b43c0cc-5366-4113-bbf7-3f04a44cf671,Angelo Francesco Lavagnino,Italy,1545,13770
0f4e6cc8-8a38-4741-b344-9d388def0060,Arcadia,Japan; United Kingdom,103872,676804
919ccb96-12da-48f5-bd91-ec410d956048,Augustana,United States,643981,12476280
2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,Backstreet Boys,United States,1413894,30799334
87f63ba8-cbdd-49ee-a976-416778f51f43,Bernadette Peters,,36264,243656
beab6f53-4534-49d9-87a2-d01c0211b366,Betty Everett,United Kingdom; United States,114982,507101
698075a9-846d-482e-8579-be7a57e33fc2,Betty Jean Robinson,,755,8118
10e9ef27-948e-40e1-970d-ae87197a0e6f,Billy Crystal,United States,21817,59420
aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68,Blackmore's Night,Ireland; United Kingdom,357366,15142130
94c338ff-1985-4429-9dc8-997b61bb5932,B.o.B,Georgia; United States,1565230,24089009
f4d2fc5a-cacb-47c8-b096-ee73864b1aa8,Bob James,United States,191201,1632565
6b722954-beae-4f0d-8c98-47b37fa9cec5,Bonnie Pointer,United States,17716,66825
69ed9582-7b72-4b7b-8e30-816c06e5f89b,Brian Bromberg,United States,71182,673547
e6f73e88-1a75-4f96-b024-0b7a05531d53,Britny Fox,United States,80974,635941
c4df30f5-5487-4806-9189-b69c9f27532c,Carly Simon,United States,614628,4719346
7d989b4b-e379-4b8d-be80-812d9c3e9c04,Chad Brock,Chad,11713,91566
6be870bc-e486-4d3d-8290-c21c7c065460,Charlie 3,,1179,31053
3548a0ec-9093-4bb5-81cc-8a4190bba793,Chris Kenner,United States,37829,118786
5b1191e9-73e9-43da-b474-4e25ab27a7c9,Christopher Williams,United States,29530,133114
2fc0a8ab-acd5-4d73-bfd7-cd9a275ee195,Christopher Williams,United States,29530,133114
656c9796-abff-41d0-b8c6-a44668402f35,Cledus T. Judd,United States,21182,150063
4f6c7a73-372c-4610-b2c5-be7e372b30b0,Cobalt,United States,30062,856854
c6b4d75c-f541-45b5-a5a6-049915d96d57,Crabby Appleton,United States,9446,44839
f4ccf6c5-ad41-4f8f-bb9e-6e2c6ad23302,Deafheaven,Norway; United States,188379,7087579
d1353a0c-26fb-4318-a116-defde9c7c9ad,Dido,United Kingdom,1918740,37263646
edfa1708-f764-43b1-867f-6dd363cca3f1,Dottie West,United States,20707,2418391
ca041c30-521e-4d7d-a183-62c3793be555,Duck Baker,,10360,67866
40c9866d-ae1b-4445-9542-bcc4d5ab9d9e,Dustin O'Halloran,United States,409409,7574949
070473e5-b214-4d6f-a7ca-bc7b84c94fca,Edie Brickell,United States,77822,570142
155bc7aa-09bf-4e04-8319-44457fcb4093,Ella Washington,United States,3876,16006
d757ffe9-0c22-4a28-9c62-3975b4f44b02,Eric Weissberg,United States,13309,69114
18e9bfd5-db23-4bc1-be0f-5710e5d656e4,Exodus,United States,367880,12422695
5df19697-1078-4609-970c-bb0a0cede94d,Ferras,United States,58257,582486
03eb47c4-61a5-4334-bf03-1efc1e75dfb3,Fiddler's Green,Germany; Ireland,125326,4447277
c16817df-0160-490d-a437-c128cbca9218,Florida Georgia Line,United States,285323,5009791
89ac1a98-98f0-473c-96ef-e6f7cb0944ae,Gene Chandler,United Kingdom; United States,118985,498526
a203c2a4-682c-4d72-bc4e-4c61a4250245,Glenn Medeiros,Portugal; United States,92058,456994
c8d322ff-3b02-49cd-8596-1758fbdaf093,Good Rockin' Charles,,552,1615
ed114045-8462-4b49-89ae-527fa2544a2b,Grave Digger,Germany,208576,7001813
a48cce8c-8632-4e6f-b46f-40139be33ba0,Holger Czukay,Germany,55700,395894
e571db0f-fcbc-4ede-b5da-57b093b263e6,I See Stars,United States,207199,9458254
11780147-21c2-4060-abf5-b0804119ef50,J.B.O.,Germany,192562,4919084
286ec4c2-b5ca-4f85-b331-280a6d73dd14,João Gilberto,Brazil,366259,7543484
8736f41f-365e-42c7-a733-36c22e74c97e,Johnny Horton,United States,136182,898550
83a81b17-e725-4e5d-a607-375d66306e09,Jonathan Edwards,,54009,296572
fef99732-88b6-4ac1-9a49-4bfcca88d8fe,Joshua Kadison,United States,78939,546557
a23d2ebd-338c-42fb-8eda-f6d817643675,Kidnap,France,17609,95291
39568c43-87a3-4711-92dd-7a33bd4e92ef,Kino,Japan; Russia; South Korea; United Kingdom,46402,875692
852665bd-7089-4119-a77d-251162346b4c,Kool G Rap,United States,214912,1654683
94ff7d3c-27e1-4628-9b81-477f911295cd,Kool Moe Dee,United States,70493,285715
4d39b9be-128d-49a4-a1d3-52727c496343,Kurt Elling,United States,117796,908446
b80923ea-1135-4401-a15e-a4cfbe5e94ed,La Castañeda,Mexico; Spain,28655,267587
8a20de62-3511-428f-8833-a1dcdb2c47bf,Lance Allen,,33444,152673
1b2329ff-461b-41bc-a01c-c3e565668226,Larry Stephenson,United States,2179,20448
aeb71bd8-447d-4415-8ea1-2b7d664f67e1,Lata Mangeshkar,Bangladesh; India,100598,794486
9136db51-46ba-4208-afd6-7753fb0739aa,Lee Konitz,United States,114370,795534
04591295-6d94-45cb-b6c7-1ae17c6f380e,Lifehouse,United States,1580997,37584837
981d39fc-bd00-4cc6-ac67-6410f8b89098,Lil' Flip,United States,330776,1684193
af263abd-194b-4494-bfd8-3aab8d2fc00a,Liquid Mind,United States,91380,2654061
679746f8-86e3-4025-85a5-69769ae3ad9a,Lou Monte,Italy,68656,226293
d703af9a-d993-4f00-92aa-14ea284e39bd,Love Spit Love,United Kingdom; United States,52312,436815
0e9972f8-5b64-467d-a3ce-4ad11afcefb4,Lucas,Denmark; Finland; Sweden; Switzerland,22719,171260
c9e0a0f5-9f53-4247-a52d-a3f29d975e17,Madball,United States,158745,8075282
3d9d1672-eab5-4723-976c-cb9504895a29,Madleen Kane,Sweden,10739,41423
5479488b-0818-4da7-93c3-fed04336af3e,Mary Lambert,United Kingdom; United States,63176,603234
b2029169-2574-4305-820f-252a5fde3697,Meghan Trainor,United States,626665,11606331
09830e79-cc8d-422f-ae25-6efde4320b73,Metal Church,United States,154846,3057221
d39f9276-32c1-4b84-9389-d77dbc3801ae,Montgomery Gentry,United States,445792,3537424
251b5564-6dcf-4299-b1a3-921885bdaf88,Necrophagist,Germany,155407,5876457
5b2cc0d6-9075-4fc8-a88e-61d1a22199f5,Ninja Sex Party,United States,34106,1862181
c264723e-b2ce-4862-b646-4d2b1271174c,Nu Flavor,,8957,61323
f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511,Orbital,United Kingdom,813815,14655670
3599a39e-4e10-4cb5-90d4-c8a015ebc73b,Portugal. The Man,United States,941251,36459586
fc61dd75-880b-44ba-9ba9-c7b643d33413,Prefuse 73,United States,463578,12467578
a7ba7c7b-6bd2-4da7-a8e6-adb5b52524d0,Pressha,United States,2267,9716
d8cc08d0-8963-406b-be35-098ae398342f,Prima Nocta,Belgium,2025,20273
1131d32a-0bf0-4972-be42-6999668718c2,Quentin Harris,United Kingdom; United States,20701,97127
de1edf40-2b3d-4ddd-873c-e4f59585ba92,Renaud,France,167157,3033439
349a96b3-6c55-4961-8517-984ae9e1d6d5,Rhythm Heritage,,17943,69752
dd8dc11d-7702-43aa-b9bf-6b29f19bd211,Robert Charlebois,Canada; France,17917,166865
6a365948-c640-4edf-ba9a-0bdf2c8f17ee,Robert Goulet,United States,26833,139768
e43f8c07-2d2e-47fd-8279-dc0e9880882c,Roberto Carlos,Brazil; Spain,145435,3028047
d7aa31ba-5739-427f-a9b5-8f0ce1c1e729,Santo & Johnny,Canada; United States,117086,957147
26055e60-857e-43f3-aad5-a0f1d6d1a828,Shelley Fabares,United States,23594,111193
a7b7fb11-1169-4343-b616-f0561ad100a3,Sons of Freedom,Canada,1377,14668
7b75e88a-f211-4886-8c3d-dd9d7171eee5,Stardust,France,410834,1946958
8582240e-2992-4d9f-aff8-ef03b5eeeedf,Sunny Sweeney,United States,38148,293803
2e8cbd3d-44c0-4725-89e0-7db8010aa832,Syl Johnson,United States,134802,876878
177e3c4c-fb44-4981-bbe6-9b34d9c53bfd,Tal Farlow,United States,56452,391565
59926c08-556e-4d25-875a-238ac311a47b,Tane Cain,United States,513,5007
f2c38b4e-0de0-49bb-9327-2da38c87333f,Tenor Fly,,7910,37514
a6623d39-2d8e-4f70-8242-0a9553b91e50,The Avalanches,Australia,655548,18673903
2fe8f530-861d-40ff-ac74-51f7e2701965,The Bonzo Dog Band,,61071,838834
e482007c-83e2-414b-af47-be5a10c229db,The Breakfast Club,United States,3071,18898
7696c8a8-f971-4b8a-820e-b8bd922bfa57,The Communards,,169537,969491
8846e4ff-0c19-4af2-872b-7a8dc7497f68,The Cult,,543546,9611965
cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,The Dead Milkmen,,158667,3231108
78bce028-9df3-4996-a955-b549ee169a92,The Factory,,11106,49810
da3d489c-de6c-4d97-bc01-968a384c2d7a,The Factory,,11106,49810
12985592-a6bc-4722-bd6c-509fed99feba,The Limeliters,,15625,97770
fce925cd-ed10-4518-8713-6f20d146e4fb,The New Mastersounds,United Kingdom,122224,1555080
4f1245ce-8492-4b8e-9863-0eb94637b28a,The Nite-Liters,,13266,58349
bc8f68a3-9f43-491f-93a0-b8c19d801a27,The Osborne Brothers,,34733,191483
dd5c73d5-53df-4be1-8290-a5d2082159b1,The Red Krayola,,64975,779705
a9399880-5587-457c-bc87-8c81fcf57cb1,The Searchers,United Kingdom,265923,1637437
8f918972-81e9-43a5-80a4-d244a42dc5b2,The Stanley Brothers,,113081,679145
c9e99d40-4a2c-4ca7-ac5b-e842264ee271,The Wailers,,374451,2658506
53423220-42b5-4082-a374-417ce6f8a919,Travis Porter,,379087,1807133
615caab0-9cc2-4c24-9667-f46894be726e,Travis Tritt,,283385,1959212
248816f6-6e9c-495b-a837-ceddc75344e9,Vas Floyd,,1963,8371
4753fcb7-9270-493a-974d-8daca4e49125,Volbeat,,614948,35221750
efddcf31-943b-49f0-aef1-cf5539d8048b,Walter Trout,,97423,999395
1138a764-2212-4d0a-b02d-0dc14df91e08,Akon,Senegal; United States,1999310,24788767
d6bee229-1957-4891-8d44-c56ac7ea259e,Al Kooper,United States,46503,377369
7abb4b9b-6772-47ee-81b5-5da95a726e2a,Andy Fairweather Low,,5999,45122
b616d6f0-ec1f-4c69-8a79-12a97ece7372,Anthrax,United States,868753,25949058
3fe817fc-966e-4ece-b00a-76be43e7e73c,Beth Hart,United States,142753,2637168
614b2499-4c29-4da1-9e01-105bb9ce6132,Billy Prophet,,2928,8703
8255dcad-d889-4b33-8a9c-7419f9e88e54,Blaine Larsen,United States,27524,173309
4298f9c0-4311-4411-9153-da73775b0b0c,Brooke Candy,United States,84756,2605656
a7835277-ab17-4506-a033-60f018757b84,Bugge Wesseltoft,Norway,211689,2420757
a03fb725-b2ae-4a41-aaa6-ec9155a8509f,Candy & The Kisses,,4769,21991
4580d83b-093e-4241-91fb-2dd71f5f1f3f,Carpenters,United States,836727,12008093
3e08a74a-a9be-4799-87d8-20f1998dbc75,Danny Hutton,,1757,5567
d9ea1d27-8971-4fae-94ca-a557deb8e2b5,Debelah Morgan,United States,25698,128904
1978391f-956e-4fe6-93c1-5053b43138c7,Deborah Cox,Canada,177902,1100992
67a90ebd-228e-48c2-a996-6cc6a817c756,DJ Taye,,14538,115326
b2edad05-c3b3-40a2-8225-3e669d354539,Doughnuts,Sweden,2157,30836
ce68c286-af75-4537-bf02-2400f17f53b2,Driicky Graham,,21811,106349
44dab460-1942-431b-b7fd-6250e7256fee,Eduardo Gatti,Chile; Spain,6229,70501
f5f3a995-b1d9-4a3c-8939-b33f60e40e8d,For Real,United States,7803,35211
9a0038da-314c-4cfa-a320-9a620d20cf34,Foxy Brown,United States,224179,1294249
ee66b0a0-b330-41ca-99b1-0998a483b572,Freak Nasty,United States,50247,162751
aa74f3dc-c63b-463f-a7ed-bfe42e0c59c0,Funky DL,United Kingdom,89469,1049881
aaf54938-7e35-4c7d-8e06-a5094c38cb78,General Public,United Kingdom,74502,430846
2b62cc78-fb8a-40ce-a4b1-0a2830576dae,Gordon Giltrap,United Kingdom,9200,88900
93b14c35-92e7-4dfc-8cec-dac10d398e70,Gregg Kowalsky,United States,13347,97094
d8e41375-bd8d-4e39-9da7-f0c171e97086,Grouplove,United States,849227,14413569
36494952-f434-45d8-a958-8b4acdbcf8a8,Gucci Mane,Georgia; United States,1271505,18277854
409ce9a4-684c-442e-82c5-38f844eed73e,Gulzar,India,3835,24203
f7ea1e79-21bf-4dc9-a427-d2c43f5aadd0,Hot Butter,United Kingdom; United States,84953,437997
53382f53-cce6-4035-a7f0-a35e9f0c1215,Indeep,United States,116515,460499
481bf5f9-2e7c-4c44-b08a-05b32bc7c00d,INXS,Australia,1158107,17983947
f4857fb9-e255-4dc6-bd01-e4ca7cc68544,Jamiroquai,United Kingdom,1633453,52383327
5cec93ac-6c6e-4902-b791-c3227742db15,Jason Becker,United States,42901,1334674
149a04e5-a72c-44eb-8266-51e65147446e,Jean Shepard,United States,9886,77269
06fb1c8b-566e-4cb2-985b-b467c90781d4,Jimi Hendrix,United States,2726814,72120942
2c05faf7-5cc8-4476-9daa-d177ad75cd34,Jim Reeves,United States,242072,1572019
9006dc24-d048-496b-8a82-e52c291db66c,João Donato,Brazil,118331,854508
2e044523-e7a8-4167-99b4-f835b88ff712,Johnny Tillotson,United States,118360,593327
f09709e6-8505-4d3b-ad18-efaa3d35f9dc,John Rich,,14683,92611
3aa1d833-e4a6-48e0-9f32-47b661792aca,Jordan Knight,Canada; Jordan; United States,38916,301129
2258c0cf-77d7-4ddd-9440-f36e3c7a5e22,Karyn White,United States,94716,503952
29ed4a49-fb99-4a5c-8713-609cabe6f34a,Kaskade,United States,731865,12621440
9c58542d-d049-4f3b-a6e1-ff75d87472eb,Kumar Sanu,Bangladesh; India,34726,220860
ff272d5a-c42b-4cec-9807-00575f2a72b3,Laureano Brizuela,,3617,27981
6f60a46d-ec93-4a04-8bd3-5b80b9fe06d9,Liederjan,Germany; Ireland,2968,52024
d59ce86d-2cc3-49be-be12-3eb4dde6e1ed,Little Willie John,United States,72236,382381
8e927f76-c911-4a13-833e-f8e72e53b81d,Lol Coxhill,United Kingdom; United States,3884,30285
d391477b-1edd-4913-9cc4-eebfd706f4e1,Madhu Balakrishnan,India,1764,6387
b7dc7c76-53f1-49ac-8dc2-d469ed7f8e65,Marduk,Sweden,188314,12282403
f6596571-9ce2-4d79-8e92-fa8cfc181b91,Mary Hopkin,Laos; Russia; United Kingdom,61870,420745
7cf0ea9d-86b9-4dad-ba9e-2355a64899ea,M.I.A.,Sri Lanka; United Kingdom,1822953,58452171
13df2a46-f72f-40e7-aa63-26fcf62c7048,Ministry,United States,575513,14728598
3e0ad499-0d3b-4445-8224-c63b4ad46317,Mtume,United States,108717,483859
f1c8da15-b408-4149-b863-f1cbe9971f19,Mudvayne,United States,1099673,24922265
3c4b619e-29ec-4f07-adaf-403a01b15f2d,Muggsy Spanier,United States,20890,129408
09b8609a-ca39-4f34-a2f6-5b81afc2c32d,Nana Mouskouri,France; Germany; Greece; Spain,115761,1127410
f1106b17-dcbb-45f6-b938-199ccfab50cc,New Order,United Kingdom,1812756,53934046
d581b2f2-f945-4566-a249-2d0171466993,Niccolò Paganini,Italy,135186,1378306
ffc0b74d-10c3-4706-b793-e4d822021ab5,Norman Connors,United States,42916,217679
05f12d97-ecae-4fd6-bb03-53a4bd1322a8,Pablo de Sarasate,Spain,30904,134975
b3a0912a-a62a-4388-9368-7cb21ed5caf9,Pharoah Sanders,United States,134353,1230840
637fed4f-2ae9-47ff-b594-431b1974330b,Philip Wilby,,341,1384
838483d3-a803-4194-9754-ad634fba8553,Phillip Phillips,Georgia; United States,365061,5619208
9ff60a50-6288-4b46-8b69-75877450d282,Plastilina Mosh,Mexico; Spain,144307,2167673
5508509b-5481-4341-94ae-209eb371afe7,Punch Brothers,United States,204319,2699444
fbb375f9-48bb-4635-824e-4120273b3ba7,Regina Spektor,Russia; United States,1836766,86879173
c9dd033c-0270-463c-b3ec-f4b7712486fe,Rita Ora,Albania; United Kingdom,678284,12349040
23463b5d-c972-4676-a89d-7ad472e80b73,Robbie Nevil,United States,68367,262684
797bcf41-0e02-431d-ab99-020e1cb3d0fd,Rotersand,Germany,90269,2738867
8cdf780e-b909-4d25-9060-e552e95b3414,Roy Hargrove,United States,160391,1100441
9bfbcb17-bd72-444e-be7d-0129b6389ca1,Ruggero Leoncavallo,Italy,34149,148886
ace6f283-8089-4538-9d8d-b603d2afcc5a,Rusty Draper,United States,5535,22647
4188bdf2-7c26-45b4-9b4e-c2cb9d26e38d,Sheila,Albania; France; Iran,36527,206209
89af9575-4d72-4345-8eba-e9de3d36ac34,Smog,United States,314724,6716422
153c9281-268f-4cf3-8938-f5a4593e5df4,Soundgarden,United States,1884282,45579038
02f1b412-40be-49fa-85aa-677aa1cba7f0,Stan Rogers,Canada,38578,700340
0194b903-eced-468f-8af6-4015e4b3f47a,Stefanie Bennett,,921,2789
99075985-0d80-4692-a15e-b16f78831792,Swedish House Mafia,Sweden,1178750,17267400
9c13ae03-9106-4794-bcfe-f945647233a3,Swirl 360,United States,11126,75827
6d180939-9a1d-4c96-b329-43e3e3a4952a,Tactical Sekt,Germany; United Kingdom; United States,73634,1957140
9a78d04a-7140-4389-952f-8d28d8bc7521,Terry Ellis,,1162,14828
cb283932-b181-42eb-928b-044dabf082e8,Terry Stafford,,14356,53043
c4ffc79b-7907-4388-b04c-7ec21043cf9b,The Black Devils,,441,3072
e8927190-ffa3-436c-a8c5-9eedffcafda3,The Bobbettes,,33339,124391
37fc987b-9ea5-4eb2-b6a2-66e85766901b,The Canton Spirituals,,10088,76467
a1895b7f-749c-469c-b535-2947b7817363,The Cyrkle,,53018,333082
86d9a280-3ce6-40a0-b47a-b546179cbabc,The Edsels,,20502,74688
c08ced1f-d248-4368-90e5-bf579b3bf5de,The Firm,,87123,579374
917b2fc9-c3b4-47d2-a23a-7e0a771287aa,The Jazz Crusaders,,26623,142242
f58654bf-c6e3-45b6-9fcc-62cf8f0021b2,The Kingsmen,,301364,1292422
c5db90c4-580d-4f33-b364-fbaa5a3a58b5,The Murmurs,,76516,682980
c4fb1d25-174f-44c1-ab4e-a036122eff18,The Packers,,1659,5727
38762f81-da52-4e98-ac76-167014651898,The Paris Sisters,,40574,184237
172afe52-446f-428b-800b-357ce73f44bf,The Pyramids,,32582,183042
bfcbf8e9-d44a-4f6c-b510-7c540d1aef41,The Rock Heroes,,29969,125176
c0337a01-05b3-4687-b121-e455dc8154be,The Stereos,,3234,11608
f200e1a5-43c6-42e1-a715-d9742d6559ef,The Swinging Blue Jeans,United Kingdom,137119,664627
91436354-22e4-4c16-be69-4c9561946d5b,The Vibrators,United Kingdom,168025,1837283
ba97a3ec-c6aa-4620-aef0-4ed8c062913e,This Century,,97067,1689949
57c6f649-6cde-48a7-8114-2a200247601a,Tom Jones,,817560,7234766
80038a3c-d174-4cd8-85d6-bd2599d078c5,Tommy Tutone,,154416,664083
5ca3f318-d028-4151-ac73-78e2b2d6cdcc,Tom Petty,,1068918,14242894
422fc30a-5343-4aad-b094-50b6d16b1484,Tony Orlando,,22802,83662
6ee1ab2b-885c-4c91-b9a5-46b3f6769812,Turbonegro,,347500,12326966
78cf379a-187f-4cba-b19a-0b530a4c05d4,Warcollapse,,12775,194944
f5dfa020-ad69-41cd-b3d4-fd7af0414e94,Wiz Khalifa,,2193650,44503464
